experiment,image_name,r2_total,r2_per_task,rmse,chamfer_distance,train_time,train_samples,test_samples
matern05_rank2,000094.png,0.7717354378121213,[0.99891173 0.99899197 0.96601141 0.58211009 0.53547423 0.5489132 ],0.1273572372557318,0.19114130094978177,407.8153269290924,1168,292
matern05_rank2,000000.png,0.5212779408402203,[0.75477947 0.99569179 0.45740794 0.38889013 0.15899672 0.37190161],0.07914048520650573,0.11266546136824362,507.35311913490295,1104,276
matern05_rank2,000016.png,0.7596502242615898,[0.99831413 0.99718522 0.94317081 0.59728421 0.53132364 0.49062334],0.12573866791432003,0.19310009318772103,595.9738800525665,1075,269
matern05_rank2,000093.png,0.7138298413828296,[0.98111842 0.85526278 0.62146323 0.64635517 0.54432079 0.63445866],0.134551136384541,0.18214794438342108,233.86018896102905,1065,267
