experiment,image_name,r2_total,r2_per_task,rmse,chamfer_distance,train_time,train_samples,test_samples
matern25_rank2,000115.JPG,0.7437806896133584,[0.97856176 0.96080674 0.97059841 0.57191961 0.53353976 0.44725785],0.11567629990059249,0.21029095851310525,20.74693512916565,982,246
matern25_rank2,000117.JPG,0.7144040410994422,[0.97454092 0.97531476 0.94119966 0.43945856 0.44010594 0.5158044 ],0.13435665500324925,0.24836171694268974,17.345975160598755,865,217
matern25_rank2,000079.JPG,0.7764920510791603,[0.93336612 0.92161217 0.9061731  0.61094425 0.59806038 0.6887963 ],0.124800722641142,0.2132162241690735,16.474116802215576,833,209
matern25_rank2,000072.JPG,0.6473067670948568,[0.985355   0.97875766 0.96662966 0.39136112 0.28294177 0.27879539],0.1344133349527772,0.20749531913740618,15.797441959381104,817,205
