experiment,image_name,r2_total,r2_per_task,rmse,chamfer_distance,train_time,train_samples,test_samples
matern05_rank1,000007.JPG,0.7117459443396578,[0.74130522 0.80493618 0.75875894 0.71712894 0.60016332 0.64818308],0.12803774902597723,0.2417633690574537,5.893902063369751,402,101
matern05_rank1,000008.JPG,0.6716231696245706,[0.78869388 0.77878721 0.77782008 0.60077097 0.52103429 0.56263258],0.13931716094232433,0.24597580776707614,5.607001066207886,392,99
matern05_rank1,000011.JPG,0.6590207612306159,[0.79028969 0.70820691 0.85534792 0.59070142 0.44460605 0.56497258],0.14713536982919445,0.2740449954403572,5.597805023193359,384,96
matern05_rank1,000009.JPG,0.6857094450099709,[0.83908406 0.81970176 0.84213965 0.56146889 0.47475385 0.57710845],0.13134675243314242,0.2322134092131341,5.460215091705322,380,95
