experiment,image_name,r2_total,r2_per_task,rmse,chamfer_distance,train_time,train_samples,test_samples
mixed_matern_rank3,000007.JPG,0.7025984966864437,[0.73514203 0.78855478 0.75694234 0.70179549 0.59977021 0.63338613],0.130106382488163,0.24631207960855125,6.656723976135254,402,101
mixed_matern_rank3,000008.JPG,0.6717067169588561,[0.78647304 0.77541227 0.77242619 0.60755084 0.5277701  0.56060786],0.139085616273614,0.24377522168221927,6.450363874435425,392,99
mixed_matern_rank3,000011.JPG,0.6532739720618411,[0.7811051  0.69084634 0.85592607 0.58978847 0.44630995 0.55566792],0.1482080321090129,0.2781421706786347,6.216958045959473,384,96
mixed_matern_rank3,000009.JPG,0.6818304373688203,[0.81420981 0.82248607 0.84132789 0.56164739 0.47375172 0.57755975],0.13202696136620506,0.23805905121122858,6.240952014923096,380,95
