experiment,image_name,r2_total,r2_per_task,rmse,chamfer_distance,train_time,train_samples,test_samples
matern25_wendland_rank3,000045.JPG,0.8496631544231338,[0.99876798 0.9947201  0.99882986 0.76261502 0.70445009 0.63859588],0.10386780843415967,0.1778433096030963,77.02229714393616,1954,489
matern25_wendland_rank3,000043.JPG,0.8632144750403562,[0.99733082 0.98719569 0.99931874 0.7762507  0.74569228 0.67349861],0.09893326823633733,0.17446060433304394,75.45141124725342,1912,479
matern25_wendland_rank3,000044.JPG,0.8552008906312616,[0.9984809  0.99419668 0.99966076 0.77445534 0.72142824 0.64298341],0.09663879496071859,0.16565168674387237,74.65073013305664,1906,477
matern25_wendland_rank3,000082.JPG,0.7610388921292001,[0.99589511 0.9820068  0.98617441 0.61313776 0.53098633 0.45803295],0.10940048811960972,0.15642337606198348,72.37113404273987,1876,469
