image_name,r2_x,r2_y,r2_z,r2_r,r2_g,r2_b,r2_total,rmse,chamfer_distance,train_time,train_samples,test_samples
000045.JPG,0.9991605165467112,0.9953642133217253,0.9998329598593623,0.7366794432714265,0.6831602532886595,0.6428769633165858,0.8428457249340785,0.10654788469579031,0.12883447522448976,324.52694487571716,1954,489
000043.JPG,0.997758309572584,0.9876057794056475,0.9995582424491003,0.778187410948576,0.7375450941099192,0.6734396868671947,0.8623490872255036,0.09924616945041759,0.13209547335855637,690.2760031223297,1912,479
000044.JPG,0.9991881292484908,0.9952343778109899,0.9998595704397272,0.7830049165897122,0.7187852614939712,0.6538446068381603,0.8583194770701753,0.09561805212040378,0.12205973822996916,444.24496388435364,1906,477
000082.JPG,0.9975420532581647,0.9893298927343321,0.9932825550930745,0.5951371723640201,0.5197877886902236,0.5170703979064399,0.7686916433410426,0.10856796374678526,0.11704395473574501,633.0188279151917,1876,469
