experiment,image_name,r2_total,r2_per_task,rmse,chamfer_distance,train_time,train_samples,test_samples
matern15_rank3,000045.JPG,0.8390160606192776,[0.99615218 0.99321209 0.99485114 0.7452093  0.68911491 0.61555674],0.10735072579122157,0.19442048502407872,68.79855108261108,1954,489
matern15_rank3,000043.JPG,0.8545249843722041,[0.99625209 0.98535016 0.99916616 0.77162647 0.71588126 0.65887376],0.10189675860856871,0.18627201379739824,68.47870588302612,1912,479
matern15_rank3,000044.JPG,0.8338192240119322,[0.96779967 0.98630141 0.99522962 0.74614807 0.6898977  0.61753888],0.1024531223800161,0.18610288174585152,67.05345511436462,1906,477
matern15_rank3,000082.JPG,0.7401639949723292,[0.98746984 0.97084335 0.97654747 0.58078911 0.49927688 0.42605731],0.1136647882860428,0.16634073544379432,64.15230202674866,1876,469
