experiment,image_name,r2_total,r2_per_task,rmse,chamfer_distance,train_time,train_samples,test_samples
matern25_rank2,000045.JPG,0.8264233333051451,[0.98635206 0.99164351 0.99363316 0.72374832 0.6667626  0.59640035],0.1112771212537944,0.20436291378484137,86.17211294174194,1954,489
matern25_rank2,000043.JPG,0.8470318927586914,[0.98932611 0.98377305 0.99888435 0.7583074  0.71225003 0.63965042],0.10428757835488306,0.19891401658713848,72.35543704032898,1912,479
matern25_rank2,000044.JPG,0.8276488610100564,[0.99649157 0.97629791 0.99553683 0.73001123 0.67148537 0.59607025],0.1049733917072976,0.19017138845534007,73.89833092689514,1906,477
matern25_rank2,000082.JPG,0.7220789631998397,[0.98632313 0.96612278 0.97738132 0.56272624 0.48276473 0.35715558],0.11723120999378586,0.17854699807339336,71.50374102592468,1876,469
