experiment,image_name,r2_total,r2_per_task,rmse,chamfer_distance,train_time,train_samples,test_samples
matern25_rank4,000069.JPG,0.7474616313992798,[0.9956949  0.99296594 0.98708037 0.55096116 0.46309064 0.49497677],0.12025102778759719,0.21157638351383726,88.4293761253357,2083,521
matern25_rank4,000099.JPG,0.7883263298246651,[0.98790935 0.99556679 0.98930631 0.62269004 0.53928489 0.59520061],0.11041356371623008,0.18088535919346277,78.61368298530579,1981,496
matern25_rank4,000127.JPG,0.7810507414454871,[0.98625099 0.98716726 0.95395156 0.6294643  0.52375516 0.60571519],0.10486554245432866,0.1877604444122314,78.36378908157349,1966,492
matern25_rank4,000068.JPG,0.7934303856826942,[0.98864032 0.99408159 0.98543586 0.651162   0.54124214 0.6000204 ],0.10812723389248467,0.17989018315523636,77.1587929725647,1952,489
