experiment,image_name,r2_total,r2_per_task,rmse,chamfer_distance,train_time,train_samples,test_samples
matern25_rank3,000069.JPG,0.7501661338475712,[0.99249221 0.99364079 0.98593856 0.55728232 0.47366719 0.49797574],0.11951320237110007,0.20252806233505705,87.88452982902527,2083,521
matern25_rank3,000099.JPG,0.7899104297132123,[0.99718427 0.99780689 0.99295271 0.62306355 0.53488189 0.59357327],0.11016824913713505,0.1828797374529212,81.02390313148499,1981,496
matern25_rank3,000127.JPG,0.7834936542892654,[0.9854248  0.98580865 0.95695987 0.63247275 0.53064388 0.60965197],0.10426367179056635,0.1873954608643345,80.96523118019104,1966,492
matern25_rank3,000068.JPG,0.795429390457936,[0.99315329 0.99477242 0.98510732 0.65563534 0.54612488 0.59778309],0.10761034395437982,0.18026598716915782,73.64201712608337,1952,489
