experiment,image_name,r2_total,r2_per_task,rmse,chamfer_distance,train_time,train_samples,test_samples
mixed_matern_rank1,000171.JPG,0.6643820234587557,[0.95953889 0.9198829  0.89595467 0.4072508  0.39398872 0.40967617],0.11807305746161864,0.1997097538004724,12.053415775299072,730,183
mixed_matern_rank1,000163.JPG,0.7003786033222043,[0.94210044 0.93698641 0.96434024 0.46981926 0.49006604 0.39895925],0.10410578732736588,0.23421760518723755,11.42942214012146,698,175
mixed_matern_rank1,000159.JPG,0.6706743054553034,[0.94822842 0.95349667 0.9851634  0.38753658 0.39500908 0.35461167],0.10964655069613542,0.1832031782538246,11.29587984085083,695,174
mixed_matern_rank1,000157.JPG,0.7147430988211673,[0.97068453 0.9399835  0.96421355 0.48320533 0.50455841 0.42581326],0.09227823746222216,0.1730092555385394,11.338831901550293,694,174
